,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls.1,stats_Ast.1,stats_G+A.1,stats_G-PK.1,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp.1,passing_Att.1,passing_Cmp%.1,passing_Cmp.2,passing_Att.2,passing_Cmp%.2,passing_Cmp.3,passing_Att.3,passing_Cmp%.3,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive.1,gca_PassDead.1,gca_TO.1,gca_Sh.1,gca_Fld.1,gca_Def.1,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl.1,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
49,Daniel Bolívar,ve VEN,"MF,FW",CD Hermanos Colmenarez,Primera Division Venezuela,21-241,2003,9,3,254,2.8,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ve VEN,"MF,FW",CD Hermanos Colmenarez,Primera Division Venezuela,21-241,2003,2.8,0,8,4,50.0,2.83,1.42,0.0,0.0,0.0,0,0,ve VEN,"MF,FW",CD Hermanos Colmenarez,Primera Division Venezuela,21-241,2003,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,"MF,FW",CD Hermanos Colmenarez,Primera Division Venezuela,21-241,2003,2.8,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,"MF,FW",CD Hermanos Colmenarez,Primera Division Venezuela,21-241,2003,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,"MF,FW",CD Hermanos Colmenarez,Primera Division Venezuela,21-241,2003,2.8,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,ve VEN,"MF,FW",CD Hermanos Colmenarez,Primera Division Venezuela,21-241,2003,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,"MF,FW",CD Hermanos Colmenarez,Primera Division Venezuela,21-241,2003,9,254,28,9.1,2.8,3,51,0,6,17,6,0.78,4,5,-1,-0.35,0.0,ve VEN,"MF,FW",CD Hermanos Colmenarez,Primera Division Venezuela,21-241,2003,2.8,0,0,0,7,8,0,9,1,3,0.0,0.0,0
50,Pablo Bonilla,ve VEN,DF,Universidad Central de Venezuela FC,Primera Division Venezuela,24-316,1999,24,21,"1,916",21.3,0,0.0,0.0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Universidad Central de Venezuela FC,Primera Division Venezuela,24-316,1999,21.3,0,17,4,23.5,0.8,0.19,0.0,0.0,0.0,0,0,ve VEN,DF,Universidad Central de Venezuela FC,Primera Division Venezuela,24-316,1999,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Universidad Central de Venezuela FC,Primera Division Venezuela,24-316,1999,21.3,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Universidad Central de Venezuela FC,Primera Division Venezuela,24-316,1999,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Universidad Central de Venezuela FC,Primera Division Venezuela,24-316,1999,21.3,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,ve VEN,DF,Universidad Central de Venezuela FC,Primera Division Venezuela,24-316,1999,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Universidad Central de Venezuela FC,Primera Division Venezuela,24-316,1999,24,"1,916",80,71.0,21.3,21,85,15,3,43,2,1.58,30,20,10,0.47,0.0,ve VEN,DF,Universidad Central de Venezuela FC,Primera Division Venezuela,24-316,1999,21.3,4,0,0,26,46,1,66,21,33,0.0,0.0,0
51,Kevin Borges,ve VEN,FW,Angostura Fútbol Club,Primera Division Venezuela,17-163,2007,1,0,45,0.5,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ve VEN,FW,Angostura Fútbol Club,Primera Division Venezuela,17-163,2007,0.5,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,ve VEN,FW,Angostura Fútbol Club,Primera Division Venezuela,17-163,2007,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,FW,Angostura Fútbol Club,Primera Division Venezuela,17-163,2007,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,FW,Angostura Fútbol Club,Primera Division Venezuela,17-163,2007,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,FW,Angostura Fútbol Club,Primera Division Venezuela,17-163,2007,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,ve VEN,FW,Angostura Fútbol Club,Primera Division Venezuela,17-163,2007,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,FW,Angostura Fútbol Club,Primera Division Venezuela,17-163,2007,1,45,45,1.6,0.5,0,0,0,1,45,3,3.0,1,0,1,2.0,0.0,ve VEN,FW,Angostura Fútbol Club,Primera Division Venezuela,17-163,2007,0.5,0,0,0,4,0,0,0,1,0,0.0,0.0,0
52,Federico Bravo,ar ARG,MF,Acad Pr Cabello,Primera Division Venezuela,31-008,1993,25,20,"1,840",20.4,1,0.0,0.0,0,1,1,12,0,0.05,0.0,0.0,0.0,0.0,ar ARG,MF,Acad Pr Cabello,Primera Division Venezuela,31-008,1993,20.4,1,14,3,21.4,0.68,0.15,0.0,0.0,0.0,1,1,ar ARG,MF,Acad Pr Cabello,Primera Division Venezuela,31-008,1993,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,MF,Acad Pr Cabello,Primera Division Venezuela,31-008,1993,20.4,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,MF,Acad Pr Cabello,Primera Division Venezuela,31-008,1993,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,MF,Acad Pr Cabello,Primera Division Venezuela,31-008,1993,20.4,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,ar ARG,MF,Acad Pr Cabello,Primera Division Venezuela,31-008,1993,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,MF,Acad Pr Cabello,Primera Division Venezuela,31-008,1993,25,"1,840",74,65.9,20.4,20,84,11,5,33,1,1.16,18,20,-2,-0.1,0.0,ar ARG,MF,Acad Pr Cabello,Primera Division Venezuela,31-008,1993,20.4,12,0,0,45,28,0,15,25,20,0.0,0.0,0
53,Lucas Bruera,ar ARG,GK,Carabobo,Primera Division Venezuela,26-360,1997,30,30,"2,700",30.0,0,0.0,0.0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Carabobo,Primera Division Venezuela,26-360,1997,30.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,GK,Carabobo,Primera Division Venezuela,26-360,1997,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Carabobo,Primera Division Venezuela,26-360,1997,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Carabobo,Primera Division Venezuela,26-360,1997,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Carabobo,Primera Division Venezuela,26-360,1997,30.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,ar ARG,GK,Carabobo,Primera Division Venezuela,26-360,1997,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Carabobo,Primera Division Venezuela,26-360,1997,30,"2,700",90,96.8,30.0,30,90,30,0,0,0,1.77,41,24,17,0.57,0.0,ar ARG,GK,Carabobo,Primera Division Venezuela,26-360,1997,30.0,7,0,0,0,7,0,0,0,1,0.0,0.0,0
54,Alexander Cabezas,0,FW,CD Hermanos Colmenarez,Primera Division Venezuela,0,0,8,3,279,3.1,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,FW,CD Hermanos Colmenarez,Primera Division Venezuela,0,0,3.1,0,6,1,16.7,1.94,0.32,0.0,0.0,0.0,0,0,0,FW,CD Hermanos Colmenarez,Primera Division Venezuela,0,0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,CD Hermanos Colmenarez,Primera Division Venezuela,0,0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,CD Hermanos Colmenarez,Primera Division Venezuela,0,0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,CD Hermanos Colmenarez,Primera Division Venezuela,0,0,3.1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,FW,CD Hermanos Colmenarez,Primera Division Venezuela,0,0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,CD Hermanos Colmenarez,Primera Division Venezuela,0,0,8,279,35,10.0,3.1,3,53,0,5,24,3,0.88,1,3,-2,-0.65,0.0,0,FW,CD Hermanos Colmenarez,Primera Division Venezuela,0,0,3.1,0,0,0,5,9,1,2,1,1,0.0,0.0,0
55,Richard Cabrera,py PAR,"DF,MF",Monagas,Primera Division Venezuela,29-136,1995,24,24,"2,145",23.8,0,0.0,0.0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,py PAR,"DF,MF",Monagas,Primera Division Venezuela,29-136,1995,23.8,0,18,2,11.1,0.76,0.08,0.0,0.0,0.0,0,0,py PAR,"DF,MF",Monagas,Primera Division Venezuela,29-136,1995,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"DF,MF",Monagas,Primera Division Venezuela,29-136,1995,23.8,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"DF,MF",Monagas,Primera Division Venezuela,29-136,1995,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"DF,MF",Monagas,Primera Division Venezuela,29-136,1995,23.8,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,py PAR,"DF,MF",Monagas,Primera Division Venezuela,29-136,1995,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"DF,MF",Monagas,Primera Division Venezuela,29-136,1995,24,"2,145",89,95.3,23.8,24,89,23,0,0,0,1.67,37,29,8,0.34,0.0,py PAR,"DF,MF",Monagas,Primera Division Venezuela,29-136,1995,23.8,6,0,0,39,39,0,80,33,25,0.0,0.0,0
56,Joel Caceres,ve VEN,DF,Portuguesa,Primera Division Venezuela,31-241,1993,6,3,269,3.0,0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Portuguesa,Primera Division Venezuela,31-241,1993,3.0,0,1,0,0.0,0.33,0.0,0.0,0.0,0.0,0,0,ve VEN,DF,Portuguesa,Primera Division Venezuela,31-241,1993,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Portuguesa,Primera Division Venezuela,31-241,1993,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Portuguesa,Primera Division Venezuela,31-241,1993,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Portuguesa,Primera Division Venezuela,31-241,1993,3.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,ve VEN,DF,Portuguesa,Primera Division Venezuela,31-241,1993,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Portuguesa,Primera Division Venezuela,31-241,1993,6,269,45,9.6,3.0,3,80,2,3,9,15,1.0,2,4,-2,-0.67,0.0,ve VEN,DF,Portuguesa,Primera Division Venezuela,31-241,1993,3.0,1,0,0,6,5,0,6,1,5,0.0,0.0,0
57,José Cadenas,ve VEN,MF,Zamora,Primera Division Venezuela,21-254,2003,5,2,131,1.5,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ve VEN,MF,Zamora,Primera Division Venezuela,21-254,2003,1.5,0,1,0,0.0,0.69,0.0,0.0,0.0,0.0,0,0,ve VEN,MF,Zamora,Primera Division Venezuela,21-254,2003,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,MF,Zamora,Primera Division Venezuela,21-254,2003,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,MF,Zamora,Primera Division Venezuela,21-254,2003,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,MF,Zamora,Primera Division Venezuela,21-254,2003,1.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,ve VEN,MF,Zamora,Primera Division Venezuela,21-254,2003,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,MF,Zamora,Primera Division Venezuela,21-254,2003,5,131,26,5.8,1.5,2,45,0,3,14,10,0.8,2,1,1,0.69,0.0,ve VEN,MF,Zamora,Primera Division Venezuela,21-254,2003,1.5,0,0,0,5,3,2,4,1,0,0.0,0.0,0
58,Carlos Calzadilla,ve VEN,DF,Dep Táchira,Primera Division Venezuela,22-334,2001,11,1,197,2.2,0,0.0,0.0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,22-334,2001,2.2,0,3,0,0.0,1.37,0.0,0.0,0.0,0.0,0,0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,22-334,2001,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,22-334,2001,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,22-334,2001,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,22-334,2001,2.2,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,22-334,2001,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,22-334,2001,11,197,18,9.1,2.2,1,45,0,10,15,13,2.55,2,1,1,0.46,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,22-334,2001,2.2,2,0,0,8,3,0,0,4,4,0.0,0.0,0
59,José Camacaro,ve VEN,GK,Deportivo Rayo Zuliano,Primera Division Venezuela,22-236,2002,7,7,630,7.0,0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Deportivo Rayo Zuliano,Primera Division Venezuela,22-236,2002,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ve VEN,GK,Deportivo Rayo Zuliano,Primera Division Venezuela,22-236,2002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Deportivo Rayo Zuliano,Primera Division Venezuela,22-236,2002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Deportivo Rayo Zuliano,Primera Division Venezuela,22-236,2002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Deportivo Rayo Zuliano,Primera Division Venezuela,22-236,2002,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,ve VEN,GK,Deportivo Rayo Zuliano,Primera Division Venezuela,22-236,2002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Deportivo Rayo Zuliano,Primera Division Venezuela,22-236,2002,7,630,90,28.0,7.0,7,90,7,0,0,1,1.43,9,9,0,0.0,0.0,ve VEN,GK,Deportivo Rayo Zuliano,Primera Division Venezuela,22-236,2002,7.0,1,0,0,0,3,0,0,0,0,0.0,0.0,0
60,Pablo Camacho,ve VEN,DF,Dep Táchira,Primera Division Venezuela,33-306,1990,9,8,722,8.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,33-306,1990,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,33-306,1990,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,33-306,1990,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,33-306,1990,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,33-306,1990,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,33-306,1990,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,33-306,1990,9,722,80,33.4,8.0,8,90,8,1,2,15,1.56,9,7,2,0.25,0.0,ve VEN,DF,Dep Táchira,Primera Division Venezuela,33-306,1990,8.0,0,0,0,3,4,0,0,8,8,0.0,0.0,0
61,Jesús Camargo,ve VEN,GK,Dep Táchira,Primera Division Venezuela,26-306,1997,15,15,"1,350",15.0,0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Dep Táchira,Primera Division Venezuela,26-306,1997,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ve VEN,GK,Dep Táchira,Primera Division Venezuela,26-306,1997,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Dep Táchira,Primera Division Venezuela,26-306,1997,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Dep Táchira,Primera Division Venezuela,26-306,1997,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Dep Táchira,Primera Division Venezuela,26-306,1997,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,ve VEN,GK,Dep Táchira,Primera Division Venezuela,26-306,1997,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ve VEN,GK,Dep Táchira,Primera Division Venezuela,26-306,1997,15,"1,350",90,62.5,15.0,15,90,15,0,0,9,1.93,18,7,11,0.73,0.0,ve VEN,GK,Dep Táchira,Primera Division Venezuela,26-306,1997,15.0,1,0,0,0,6,0,0,0,0,0.0,0.0,0
62,Juan Camilo Zapata,co COL,FW,CD Hermanos Colmenarez,Primera Division Venezuela,30-181,1994,17,17,"1,480",16.4,10,0.0,0.0,8,2,3,6,0,0.61,0.0,0.0,0.49,0.0,co COL,FW,CD Hermanos Colmenarez,Primera Division Venezuela,30-181,1994,16.4,10,48,20,41.7,2.92,1.22,0.17,0.4,0.0,2,3,co COL,FW,CD Hermanos Colmenarez,Primera Division Venezuela,30-181,1994,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,FW,CD Hermanos Colmenarez,Primera Division Venezuela,30-181,1994,16.4,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,FW,CD Hermanos Colmenarez,Primera Division Venezuela,30-181,1994,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,FW,CD Hermanos Colmenarez,Primera Division Venezuela,30-181,1994,16.4,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,co COL,FW,CD Hermanos Colmenarez,Primera Division Venezuela,30-181,1994,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,FW,CD Hermanos Colmenarez,Primera Division Venezuela,30-181,1994,17,"1,480",87,53.0,16.4,17,87,12,0,0,0,1.24,17,23,-6,-0.36,0.0,co COL,FW,CD Hermanos Colmenarez,Primera Division Venezuela,30-181,1994,16.4,6,0,0,22,31,11,16,2,11,0.0,0.0,0
