,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls.1,stats_Ast.1,stats_G+A.1,stats_G-PK.1,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp.1,passing_Att.1,passing_Cmp%.1,passing_Cmp.2,passing_Att.2,passing_Cmp%.2,passing_Cmp.3,passing_Att.3,passing_Cmp%.3,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive.1,gca_PassDead.1,gca_TO.1,gca_Sh.1,gca_Fld.1,gca_Def.1,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl.1,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
121,Daniel Castellón,bo BOL,DF,Indep Petrolero,Primera Division Bolivia,28-164,1996,13,5,639,7.1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Indep Petrolero,Primera Division Bolivia,28-164,1996,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,DF,Indep Petrolero,Primera Division Bolivia,28-164,1996,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Indep Petrolero,Primera Division Bolivia,28-164,1996,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Indep Petrolero,Primera Division Bolivia,28-164,1996,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Indep Petrolero,Primera Division Bolivia,28-164,1996,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Indep Petrolero,Primera Division Bolivia,28-164,1996,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Indep Petrolero,Primera Division Bolivia,28-164,1996,13,639,49,24.2,7.1,5,87,4,8,25,12,1.23,7,16,-9,-1.27,0.0,bo BOL,DF,Indep Petrolero,Primera Division Bolivia,28-164,1996,7.1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
122,Michael Castellón,bo BOL,MF,San Antonio Bulo Bulo,Primera Division Bolivia,28-180,1996,23,14,"1,218",13.5,0,1,1,0,0,0,3,1,0.0,0.07,0.07,0.0,0.07,bo BOL,MF,San Antonio Bulo Bulo,Primera Division Bolivia,28-180,1996,13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,San Antonio Bulo Bulo,Primera Division Bolivia,28-180,1996,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,San Antonio Bulo Bulo,Primera Division Bolivia,28-180,1996,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,San Antonio Bulo Bulo,Primera Division Bolivia,28-180,1996,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,San Antonio Bulo Bulo,Primera Division Bolivia,28-180,1996,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,San Antonio Bulo Bulo,Primera Division Bolivia,28-180,1996,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,San Antonio Bulo Bulo,Primera Division Bolivia,28-180,1996,23,"1,218",53,43.7,13.5,14,68,5,9,30,6,1.83,20,17,3,0.22,0.0,bo BOL,MF,San Antonio Bulo Bulo,Primera Division Bolivia,28-180,1996,13.5,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
123,Vladimir Castellón,bo BOL,"FW,MF",Real Tomayapo,Primera Division Bolivia,35-062,1989,7,5,329,3.7,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,bo BOL,"FW,MF",Real Tomayapo,Primera Division Bolivia,35-062,1989,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,bo BOL,"FW,MF",Real Tomayapo,Primera Division Bolivia,35-062,1989,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,"FW,MF",Real Tomayapo,Primera Division Bolivia,35-062,1989,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,"FW,MF",Real Tomayapo,Primera Division Bolivia,35-062,1989,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,"FW,MF",Real Tomayapo,Primera Division Bolivia,35-062,1989,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,"FW,MF",Real Tomayapo,Primera Division Bolivia,35-062,1989,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,"FW,MF",Real Tomayapo,Primera Division Bolivia,35-062,1989,7,329,47,15.2,3.7,5,58,0,2,21,5,1.14,5,6,-1,-0.27,0.0,bo BOL,"FW,MF",Real Tomayapo,Primera Division Bolivia,35-062,1989,3.7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
124,Gonzalo Castillo,uy URU,DF,Wilstermann,Primera Division Bolivia,33-362,1990,13,12,978,10.9,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0,uy URU,DF,Wilstermann,Primera Division Bolivia,33-362,1990,10.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,uy URU,DF,Wilstermann,Primera Division Bolivia,33-362,1990,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,uy URU,DF,Wilstermann,Primera Division Bolivia,33-362,1990,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,DF,Wilstermann,Primera Division Bolivia,33-362,1990,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,DF,Wilstermann,Primera Division Bolivia,33-362,1990,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,DF,Wilstermann,Primera Division Bolivia,33-362,1990,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,DF,Wilstermann,Primera Division Bolivia,33-362,1990,13,978,75,45.3,10.9,12,78,9,1,45,4,1.23,7,11,-4,-0.37,0.0,uy URU,DF,Wilstermann,Primera Division Bolivia,33-362,1990,10.9,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
125,Josué Castillo,bo BOL,MF,Real Tomayapo,Primera Division Bolivia,20-090,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Tomayapo,Primera Division Bolivia,20-090,2004,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Real Tomayapo,Primera Division Bolivia,20-090,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Tomayapo,Primera Division Bolivia,20-090,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Tomayapo,Primera Division Bolivia,20-090,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Tomayapo,Primera Division Bolivia,20-090,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Tomayapo,Primera Division Bolivia,20-090,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Tomayapo,Primera Division Bolivia,20-090,2004,1,9,9,0.4,0.1,0,0,0,1,9,2,0.0,1,0,1,10.0,0.0,bo BOL,MF,Real Tomayapo,Primera Division Bolivia,20-090,2004,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
126,Raúl Castro,bo BOL,MF,FC Universitario,Primera Division Bolivia,35-055,1989,25,18,"1,634",18.2,1,0,1,1,0,0,8,0,0.06,0.0,0.06,0.06,0.06,bo BOL,MF,FC Universitario,Primera Division Bolivia,35-055,1989,18.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,FC Universitario,Primera Division Bolivia,35-055,1989,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,35-055,1989,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,35-055,1989,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,35-055,1989,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,35-055,1989,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,35-055,1989,25,"1,634",65,59.9,18.2,18,79,7,7,31,0,1.28,16,23,-7,-0.39,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,35-055,1989,18.2,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
127,Carlos Cejas,bo BOL,DF,Aurora,Primera Division Bolivia,20-277,2004,23,17,"1,745",19.4,2,1,3,2,0,0,8,1,0.1,0.05,0.15,0.1,0.15,bo BOL,DF,Aurora,Primera Division Bolivia,20-277,2004,19.4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,DF,Aurora,Primera Division Bolivia,20-277,2004,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Aurora,Primera Division Bolivia,20-277,2004,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Aurora,Primera Division Bolivia,20-277,2004,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Aurora,Primera Division Bolivia,20-277,2004,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Aurora,Primera Division Bolivia,20-277,2004,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Aurora,Primera Division Bolivia,20-277,2004,23,"1,745",76,70.9,19.4,17,89,14,6,39,0,1.43,25,25,0,0.0,0.0,bo BOL,DF,Aurora,Primera Division Bolivia,20-277,2004,19.4,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128,Pablo César Luján,bo BOL,MF,FC Universitario,Primera Division Bolivia,21-230,2003,7,2,243,2.7,1,0,1,1,0,0,0,0,0.37,0.0,0.37,0.37,0.37,bo BOL,MF,FC Universitario,Primera Division Bolivia,21-230,2003,2.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,FC Universitario,Primera Division Bolivia,21-230,2003,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,21-230,2003,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,21-230,2003,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,21-230,2003,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,21-230,2003,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,21-230,2003,7,243,35,8.9,2.7,2,45,0,5,31,12,2.29,4,2,2,0.74,0.0,bo BOL,MF,FC Universitario,Primera Division Bolivia,21-230,2003,2.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
129,Lázaro Céspedes,0,DF,Royal Parí,Primera Division Bolivia,0,0,5,3,245,2.7,1,0,1,1,0,0,2,0,0.37,0.0,0.37,0.37,0.37,0,DF,Royal Parí,Primera Division Bolivia,0,0,2.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,DF,Royal Parí,Primera Division Bolivia,0,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,DF,Royal Parí,Primera Division Bolivia,0,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF,Royal Parí,Primera Division Bolivia,0,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF,Royal Parí,Primera Division Bolivia,0,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF,Royal Parí,Primera Division Bolivia,0,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF,Royal Parí,Primera Division Bolivia,0,0,5,245,49,11.3,2.7,3,60,1,2,33,12,0.83,5,7,-2,-0.73,0.0,0,DF,Royal Parí,Primera Division Bolivia,0,0,2.7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130,Mauricio Chajtur,bo BOL,MF,Guabirá,Primera Division Bolivia,28-006,1996,9,1,211,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Guabirá,Primera Division Bolivia,28-006,1996,2.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Guabirá,Primera Division Bolivia,28-006,1996,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Guabirá,Primera Division Bolivia,28-006,1996,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Guabirá,Primera Division Bolivia,28-006,1996,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Guabirá,Primera Division Bolivia,28-006,1996,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Guabirá,Primera Division Bolivia,28-006,1996,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Guabirá,Primera Division Bolivia,28-006,1996,9,211,23,9.4,2.3,1,45,0,8,21,2,0.89,5,3,2,0.85,0.0,bo BOL,MF,Guabirá,Primera Division Bolivia,28-006,1996,2.3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131,Lucas Chávez,bo BOL,FW,Bolívar,Primera Division Bolivia,21-179,2003,10,6,482,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,21-179,2003,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,FW,Bolívar,Primera Division Bolivia,21-179,2003,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,21-179,2003,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,21-179,2003,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,21-179,2003,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,21-179,2003,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,21-179,2003,10,482,48,20.6,5.4,6,74,2,4,10,7,2.1,11,2,9,1.68,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,21-179,2003,5.4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132,Martín Chiatti,ar ARG,DF,Wilstermann,Primera Division Bolivia,31-317,1992,11,9,715,7.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Wilstermann,Primera Division Bolivia,31-317,1992,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,DF,Wilstermann,Primera Division Bolivia,31-317,1992,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Wilstermann,Primera Division Bolivia,31-317,1992,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Wilstermann,Primera Division Bolivia,31-317,1992,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Wilstermann,Primera Division Bolivia,31-317,1992,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Wilstermann,Primera Division Bolivia,31-317,1992,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Wilstermann,Primera Division Bolivia,31-317,1992,11,715,65,33.1,7.9,9,76,7,2,14,6,1.82,13,7,6,0.76,0.0,ar ARG,DF,Wilstermann,Primera Division Bolivia,31-317,1992,7.9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,Chico,br BRA,FW,Bolívar,Primera Division Bolivia,29-161,1995,10,8,772,8.6,7,5,12,6,1,1,4,0,0.82,0.58,1.4,0.7,1.28,br BRA,FW,Bolívar,Primera Division Bolivia,29-161,1995,8.6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,br BRA,FW,Bolívar,Primera Division Bolivia,29-161,1995,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Bolívar,Primera Division Bolivia,29-161,1995,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Bolívar,Primera Division Bolivia,29-161,1995,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Bolívar,Primera Division Bolivia,29-161,1995,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Bolívar,Primera Division Bolivia,29-161,1995,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Bolívar,Primera Division Bolivia,29-161,1995,10,772,77,33.0,8.6,8,89,7,2,30,1,2.18,23,11,12,1.4,0.0,br BRA,FW,Bolívar,Primera Division Bolivia,29-161,1995,8.6,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134,Cristhian Choque,bo BOL,MF,Indep Petrolero,Primera Division Bolivia,23-039,2001,3,3,215,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Indep Petrolero,Primera Division Bolivia,23-039,2001,2.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Indep Petrolero,Primera Division Bolivia,23-039,2001,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Indep Petrolero,Primera Division Bolivia,23-039,2001,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Indep Petrolero,Primera Division Bolivia,23-039,2001,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Indep Petrolero,Primera Division Bolivia,23-039,2001,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Indep Petrolero,Primera Division Bolivia,23-039,2001,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Indep Petrolero,Primera Division Bolivia,23-039,2001,3,215,72,8.1,2.4,3,72,1,0,0,0,0.33,2,4,-2,-0.84,0.0,bo BOL,MF,Indep Petrolero,Primera Division Bolivia,23-039,2001,2.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
