,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls.1,stats_Ast.1,stats_G+A.1,stats_G-PK.1,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp.1,passing_Att.1,passing_Cmp%.1,passing_Cmp.2,passing_Att.2,passing_Cmp%.2,passing_Cmp.3,passing_Att.3,passing_Cmp%.3,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive.1,gca_PassDead.1,gca_TO.1,gca_Sh.1,gca_Fld.1,gca_Def.1,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl.1,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
50,Kenyi Barrios,pe PER,"DF,MF",Comerciantes Unidos,Primera Division Peru,28-211,1996,20,10,812,9.0,0,2,2,0,0,0,4,0,0.0,0.22,0.22,0.0,0.22,pe PER,"DF,MF",Comerciantes Unidos,Primera Division Peru,28-211,1996,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,"DF,MF",Comerciantes Unidos,Primera Division Peru,28-211,1996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Comerciantes Unidos,Primera Division Peru,28-211,1996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Comerciantes Unidos,Primera Division Peru,28-211,1996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Comerciantes Unidos,Primera Division Peru,28-211,1996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Comerciantes Unidos,Primera Division Peru,28-211,1996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"DF,MF",Comerciantes Unidos,Primera Division Peru,28-211,1996,20,812,41,30.1,9.0,10,65,2,10,16,6,1.25,9,18,-9,-1.0,-1.0,pe PER,"DF,MF",Comerciantes Unidos,Primera Division Peru,28-211,1996,9.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,Jorge Bazán,pe PER,"MF,FW",Deportivo Garcilaso,Primera Division Peru,33-204,1991,22,13,"1,065",11.8,1,0,1,1,0,0,4,0,0.08,0.0,0.08,0.08,0.08,pe PER,"MF,FW",Deportivo Garcilaso,Primera Division Peru,33-204,1991,11.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,"MF,FW",Deportivo Garcilaso,Primera Division Peru,33-204,1991,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Deportivo Garcilaso,Primera Division Peru,33-204,1991,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Deportivo Garcilaso,Primera Division Peru,33-204,1991,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Deportivo Garcilaso,Primera Division Peru,33-204,1991,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Deportivo Garcilaso,Primera Division Peru,33-204,1991,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Deportivo Garcilaso,Primera Division Peru,33-204,1991,22,"1,065",48,39.4,11.8,13,67,2,9,21,5,1.09,14,9,5,0.42,1.03,pe PER,"MF,FW",Deportivo Garcilaso,Primera Division Peru,33-204,1991,11.8,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52,Richar Bazán,pe PER,MF,Comerciantes Unidos,Primera Division Peru,23-089,2001,3,1,124,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Comerciantes Unidos,Primera Division Peru,23-089,2001,1.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Comerciantes Unidos,Primera Division Peru,23-089,2001,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Comerciantes Unidos,Primera Division Peru,23-089,2001,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Comerciantes Unidos,Primera Division Peru,23-089,2001,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Comerciantes Unidos,Primera Division Peru,23-089,2001,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Comerciantes Unidos,Primera Division Peru,23-089,2001,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Comerciantes Unidos,Primera Division Peru,23-089,2001,3,124,41,4.6,1.4,1,59,0,2,33,3,1.33,2,2,0,0.0,0.31,pe PER,MF,Comerciantes Unidos,Primera Division Peru,23-089,2001,1.4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,Kevin Becerra,ec ECU,DF,CDC Santa Rosa,Primera Division Peru,28-282,1996,29,29,"2,541",28.2,1,0,1,1,0,0,0,1,0.04,0.0,0.04,0.04,0.04,ec ECU,DF,CDC Santa Rosa,Primera Division Peru,28-282,1996,28.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ec ECU,DF,CDC Santa Rosa,Primera Division Peru,28-282,1996,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ec ECU,DF,CDC Santa Rosa,Primera Division Peru,28-282,1996,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ec ECU,DF,CDC Santa Rosa,Primera Division Peru,28-282,1996,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ec ECU,DF,CDC Santa Rosa,Primera Division Peru,28-282,1996,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ec ECU,DF,CDC Santa Rosa,Primera Division Peru,28-282,1996,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ec ECU,DF,CDC Santa Rosa,Primera Division Peru,28-282,1996,29,"2,541",88,94.1,28.2,29,88,28,0,0,0,1.21,37,39,-2,-0.07,-0.64,ec ECU,DF,CDC Santa Rosa,Primera Division Peru,28-282,1996,28.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,Cristian Benavente,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,4,1,159,1.8,0,1,1,0,0,0,0,0,0.0,0.57,0.57,0.0,0.57,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,4,159,40,5.9,1.8,1,66,0,3,31,0,0.75,1,5,-4,-2.26,-2.33,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,Cristian Benavente,pe PER,MF,U César Vallejo,Primera Division Peru,30-147,1994,5,0,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,4,159,40,5.9,1.8,1,66,0,3,31,0,0.75,1,5,-4,-2.26,-2.33,pe PER,MF,Sport Boys,Primera Division Peru,30-147,1994,1.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,Horacio Benincasa,pe PER,DF,Alianza Atlético,Primera Division Peru,30-185,1994,27,27,"2,359",26.2,5,2,7,2,3,3,5,0,0.19,0.08,0.27,0.08,0.15,pe PER,DF,Alianza Atlético,Primera Division Peru,30-185,1994,26.2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,pe PER,DF,Alianza Atlético,Primera Division Peru,30-185,1994,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,30-185,1994,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,30-185,1994,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,30-185,1994,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,30-185,1994,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Alianza Atlético,Primera Division Peru,30-185,1994,27,"2,359",87,87.4,26.2,27,87,23,0,0,2,1.33,24,24,0,0.0,2.11,pe PER,DF,Alianza Atlético,Primera Division Peru,30-185,1994,26.2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57,Arly Benites,pe PER,MF,Sport Boys,Primera Division Peru,27-241,1997,12,8,523,5.8,0,1,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,pe PER,MF,Sport Boys,Primera Division Peru,27-241,1997,5.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Sport Boys,Primera Division Peru,27-241,1997,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,27-241,1997,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,27-241,1997,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,27-241,1997,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,27-241,1997,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,27-241,1997,12,523,44,19.4,5.8,8,53,0,4,25,4,1.25,6,8,-2,-0.34,-0.34,pe PER,MF,Sport Boys,Primera Division Peru,27-241,1997,5.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,Luis Benites,pe PER,MF,Sport Huancayo,Primera Division Peru,28-096,1996,22,3,563,6.3,2,0,2,2,0,1,1,1,0.32,0.0,0.32,0.32,0.32,pe PER,MF,Sport Huancayo,Primera Division Peru,28-096,1996,6.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,pe PER,MF,Sport Huancayo,Primera Division Peru,28-096,1996,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Huancayo,Primera Division Peru,28-096,1996,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Huancayo,Primera Division Peru,28-096,1996,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Huancayo,Primera Division Peru,28-096,1996,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Huancayo,Primera Division Peru,28-096,1996,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Huancayo,Primera Division Peru,28-096,1996,22,563,26,20.9,6.3,3,45,0,19,23,6,1.3,9,14,-5,-0.8,-0.55,pe PER,MF,Sport Huancayo,Primera Division Peru,28-096,1996,6.3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,Ángel Benítez,py PAR,MF,Mannucci,Primera Division Peru,28-260,1996,27,25,"2,113",23.5,5,0,5,5,0,0,8,0,0.21,0.0,0.21,0.21,0.21,py PAR,MF,Mannucci,Primera Division Peru,28-260,1996,23.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,MF,Mannucci,Primera Division Peru,28-260,1996,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Mannucci,Primera Division Peru,28-260,1996,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Mannucci,Primera Division Peru,28-260,1996,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Mannucci,Primera Division Peru,28-260,1996,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Mannucci,Primera Division Peru,28-260,1996,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Mannucci,Primera Division Peru,28-260,1996,27,"2,113",78,78.3,23.5,25,83,18,2,25,2,0.85,24,44,-20,-0.85,-0.39,py PAR,MF,Mannucci,Primera Division Peru,28-260,1996,23.5,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60,Édgar Benítez,py PAR,"MF,FW",U César Vallejo,Primera Division Peru,36-340,1987,19,6,654,7.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",U César Vallejo,Primera Division Peru,36-340,1987,7.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,"MF,FW",U César Vallejo,Primera Division Peru,36-340,1987,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",U César Vallejo,Primera Division Peru,36-340,1987,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",U César Vallejo,Primera Division Peru,36-340,1987,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",U César Vallejo,Primera Division Peru,36-340,1987,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",U César Vallejo,Primera Division Peru,36-340,1987,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",U César Vallejo,Primera Division Peru,36-340,1987,19,654,34,24.2,7.3,6,68,1,13,19,8,0.95,11,17,-6,-0.83,-0.87,py PAR,"MF,FW",U César Vallejo,Primera Division Peru,36-340,1987,7.3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,Marcelo Benitez,ar ARG,DF,Cienciano,Primera Division Peru,33-274,1991,27,22,"2,006",22.3,0,6,6,0,0,0,9,0,0.0,0.27,0.27,0.0,0.27,ar ARG,DF,Cienciano,Primera Division Peru,33-274,1991,22.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,DF,Cienciano,Primera Division Peru,33-274,1991,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Cienciano,Primera Division Peru,33-274,1991,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Cienciano,Primera Division Peru,33-274,1991,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Cienciano,Primera Division Peru,33-274,1991,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Cienciano,Primera Division Peru,33-274,1991,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Cienciano,Primera Division Peru,33-274,1991,27,"2,006",74,74.3,22.3,22,90,21,5,7,0,1.44,29,32,-3,-0.13,-0.52,ar ARG,DF,Cienciano,Primera Division Peru,33-274,1991,22.3,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,Fernando Bersano,ar ARG,"MF,DF",Asociación Deportiva Tarma,Primera Division Peru,26-284,1998,13,13,"1,037",11.5,2,2,4,2,0,0,4,0,0.17,0.17,0.35,0.17,0.35,ar ARG,"MF,DF",Asociación Deportiva Tarma,Primera Division Peru,26-284,1998,11.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,"MF,DF",Asociación Deportiva Tarma,Primera Division Peru,26-284,1998,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,DF",Asociación Deportiva Tarma,Primera Division Peru,26-284,1998,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,DF",Asociación Deportiva Tarma,Primera Division Peru,26-284,1998,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,DF",Asociación Deportiva Tarma,Primera Division Peru,26-284,1998,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,DF",Asociación Deportiva Tarma,Primera Division Peru,26-284,1998,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,DF",Asociación Deportiva Tarma,Primera Division Peru,26-284,1998,13,"1,037",80,38.4,11.5,13,80,6,0,0,0,1.62,19,19,0,0.0,-0.27,ar ARG,"MF,DF",Asociación Deportiva Tarma,Primera Division Peru,26-284,1998,11.5,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63,Jonathan Bilbao,pe PER,DF,Cusco,Primera Division Peru,25-076,1999,28,24,"2,138",23.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cusco,Primera Division Peru,25-076,1999,23.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,DF,Cusco,Primera Division Peru,25-076,1999,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cusco,Primera Division Peru,25-076,1999,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cusco,Primera Division Peru,25-076,1999,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cusco,Primera Division Peru,25-076,1999,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cusco,Primera Division Peru,25-076,1999,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cusco,Primera Division Peru,25-076,1999,28,"2,138",76,79.2,23.8,24,88,19,4,5,2,1.93,37,29,8,0.34,1.46,pe PER,DF,Cusco,Primera Division Peru,25-076,1999,23.8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
