,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls.1,stats_Ast.1,stats_G+A.1,stats_G-PK.1,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp.1,passing_Att.1,passing_Cmp%.1,passing_Cmp.2,passing_Att.2,passing_Cmp%.2,passing_Cmp.3,passing_Att.3,passing_Cmp%.3,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive.1,gca_PassDead.1,gca_TO.1,gca_Sh.1,gca_Fld.1,gca_Def.1,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl.1,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
92,Brian Blasi,ar ARG,DF,Nacional,Primera Division Paraguay,28-248,1996,18,15,"1,239",13.8,1,0,1,1,0,0,4,0,0.07,0.0,0.07,0.07,0.07,ar ARG,DF,Nacional,Primera Division Paraguay,28-248,1996,13.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,DF,Nacional,Primera Division Paraguay,28-248,1996,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Nacional,Primera Division Paraguay,28-248,1996,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Nacional,Primera Division Paraguay,28-248,1996,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Nacional,Primera Division Paraguay,28-248,1996,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Nacional,Primera Division Paraguay,28-248,1996,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Nacional,Primera Division Paraguay,28-248,1996,18,"1,239",69,38.2,13.8,15,78,9,3,25,2,1.06,14,23,-9,-0.65,-0.56,ar ARG,DF,Nacional,Primera Division Paraguay,28-248,1996,13.8,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
93,Giovanni Bogado,py PAR,"MF,FW",Sportivo Ameliano,Primera Division Paraguay,23-027,2001,12,10,884,9.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Sportivo Ameliano,Primera Division Paraguay,23-027,2001,9.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,"MF,FW",Sportivo Ameliano,Primera Division Paraguay,23-027,2001,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Sportivo Ameliano,Primera Division Paraguay,23-027,2001,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Sportivo Ameliano,Primera Division Paraguay,23-027,2001,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Sportivo Ameliano,Primera Division Paraguay,23-027,2001,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Sportivo Ameliano,Primera Division Paraguay,23-027,2001,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Sportivo Ameliano,Primera Division Paraguay,23-027,2001,12,884,74,26.5,9.8,10,87,8,2,9,1,1.58,13,4,9,0.92,1.8,py PAR,"MF,FW",Sportivo Ameliano,Primera Division Paraguay,23-027,2001,9.8,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
94,Walter Bogado,py PAR,"MF,FW",2 de Mayo,Primera Division Paraguay,25-226,1999,10,4,392,4.4,1,0,1,1,0,0,2,0,0.23,0.0,0.23,0.23,0.23,py PAR,"MF,FW",2 de Mayo,Primera Division Paraguay,25-226,1999,4.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,"MF,FW",2 de Mayo,Primera Division Paraguay,25-226,1999,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",2 de Mayo,Primera Division Paraguay,25-226,1999,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",2 de Mayo,Primera Division Paraguay,25-226,1999,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",2 de Mayo,Primera Division Paraguay,25-226,1999,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",2 de Mayo,Primera Division Paraguay,25-226,1999,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",2 de Mayo,Primera Division Paraguay,25-226,1999,10,392,39,12.1,4.4,4,57,0,6,28,12,1.6,3,7,-4,-0.92,-1.14,py PAR,"MF,FW",2 de Mayo,Primera Division Paraguay,25-226,1999,4.4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95,Julián Bonetto,ar ARG,"MF,FW",Sportivo Trinidense,Primera Division Paraguay,30-125,1994,8,3,259,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Sportivo Trinidense,Primera Division Paraguay,30-125,1994,2.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,"MF,FW",Sportivo Trinidense,Primera Division Paraguay,30-125,1994,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Sportivo Trinidense,Primera Division Paraguay,30-125,1994,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Sportivo Trinidense,Primera Division Paraguay,30-125,1994,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Sportivo Trinidense,Primera Division Paraguay,30-125,1994,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Sportivo Trinidense,Primera Division Paraguay,30-125,1994,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Sportivo Trinidense,Primera Division Paraguay,30-125,1994,8,259,32,8.0,2.9,3,55,0,5,19,10,0.75,2,6,-4,-1.39,-1.39,ar ARG,"MF,FW",Sportivo Trinidense,Primera Division Paraguay,30-125,1994,2.9,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96,Adrián Brizuela,py PAR,DF,Sport Luqueño,Primera Division Paraguay,20-244,2004,3,2,181,2.0,1,0,1,1,0,0,1,0,0.5,0.0,0.5,0.5,0.5,py PAR,DF,Sport Luqueño,Primera Division Paraguay,20-244,2004,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,DF,Sport Luqueño,Primera Division Paraguay,20-244,2004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Sport Luqueño,Primera Division Paraguay,20-244,2004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Sport Luqueño,Primera Division Paraguay,20-244,2004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Sport Luqueño,Primera Division Paraguay,20-244,2004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Sport Luqueño,Primera Division Paraguay,20-244,2004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Sport Luqueño,Primera Division Paraguay,20-244,2004,3,181,60,5.4,2.0,2,90,2,1,1,7,2.33,4,1,3,1.49,1.49,py PAR,DF,Sport Luqueño,Primera Division Paraguay,20-244,2004,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,Feliciano Brizuela,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,4,1,141,1.6,0,1,1,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,4,141,35,4.2,1.6,1,66,0,3,25,3,1.25,3,1,2,1.28,1.14,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,Feliciano Brizuela,py PAR,MF,Tacuary,Primera Division Paraguay,28-088,1996,13,12,"1,060",11.8,0,2,2,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,4,141,35,4.2,1.6,1,66,0,3,25,3,1.25,3,1,2,1.28,1.14,py PAR,MF,Olimpia,Primera Division Paraguay,28-088,1996,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99,Eduardo Brock,br BRA,DF,Cerro Porteño,Primera Division Paraguay,33-160,1991,15,13,"1,029",11.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,br BRA,DF,Cerro Porteño,Primera Division Paraguay,33-160,1991,11.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,br BRA,DF,Cerro Porteño,Primera Division Paraguay,33-160,1991,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,br BRA,DF,Cerro Porteño,Primera Division Paraguay,33-160,1991,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,DF,Cerro Porteño,Primera Division Paraguay,33-160,1991,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,DF,Cerro Porteño,Primera Division Paraguay,33-160,1991,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,DF,Cerro Porteño,Primera Division Paraguay,33-160,1991,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,DF,Cerro Porteño,Primera Division Paraguay,33-160,1991,15,"1,029",69,31.8,11.4,13,78,9,2,6,18,2.33,23,7,16,1.4,1.11,br BRA,DF,Cerro Porteño,Primera Division Paraguay,33-160,1991,11.4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100,Facundo Bruera,ar ARG,FW,Olimpia,Primera Division Paraguay,26-020,1998,13,2,366,4.1,5,0,5,5,0,0,1,0,1.23,0.0,1.23,1.23,1.23,ar ARG,FW,Olimpia,Primera Division Paraguay,26-020,1998,4.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,FW,Olimpia,Primera Division Paraguay,26-020,1998,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,FW,Olimpia,Primera Division Paraguay,26-020,1998,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,FW,Olimpia,Primera Division Paraguay,26-020,1998,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,FW,Olimpia,Primera Division Paraguay,26-020,1998,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,FW,Olimpia,Primera Division Paraguay,26-020,1998,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,FW,Olimpia,Primera Division Paraguay,26-020,1998,13,366,28,11.0,4.1,2,77,1,11,19,6,1.54,8,5,3,0.74,0.62,ar ARG,FW,Olimpia,Primera Division Paraguay,26-020,1998,4.1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101,Gustavo Caballero,py PAR,"MF,FW",Nacional,Primera Division Paraguay,23-022,2001,27,21,"1,841",20.5,4,2,6,4,0,0,3,0,0.2,0.1,0.29,0.2,0.29,py PAR,"MF,FW",Nacional,Primera Division Paraguay,23-022,2001,20.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,"MF,FW",Nacional,Primera Division Paraguay,23-022,2001,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Nacional,Primera Division Paraguay,23-022,2001,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Nacional,Primera Division Paraguay,23-022,2001,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Nacional,Primera Division Paraguay,23-022,2001,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Nacional,Primera Division Paraguay,23-022,2001,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"MF,FW",Nacional,Primera Division Paraguay,23-022,2001,27,"1,841",68,56.8,20.5,21,79,7,6,29,4,1.3,24,17,7,0.34,1.5,py PAR,"MF,FW",Nacional,Primera Division Paraguay,23-022,2001,20.5,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102,Hernesto Caballero,py PAR,MF,Libertad,Primera Division Paraguay,33-187,1991,33,27,"2,426",27.0,2,0,2,2,0,0,10,0,0.07,0.0,0.07,0.07,0.07,py PAR,MF,Libertad,Primera Division Paraguay,33-187,1991,27.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,MF,Libertad,Primera Division Paraguay,33-187,1991,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Libertad,Primera Division Paraguay,33-187,1991,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Libertad,Primera Division Paraguay,33-187,1991,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Libertad,Primera Division Paraguay,33-187,1991,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Libertad,Primera Division Paraguay,33-187,1991,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,MF,Libertad,Primera Division Paraguay,33-187,1991,33,"2,426",74,74.9,27.0,27,84,18,6,28,1,1.91,47,21,26,0.96,0.96,py PAR,MF,Libertad,Primera Division Paraguay,33-187,1991,27.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103,Tiago Caballero,py PAR,"FW,MF",Nacional,Primera Division Paraguay,19-139,2005,27,21,"1,525",16.9,2,0,2,2,0,0,5,0,0.12,0.0,0.12,0.12,0.12,py PAR,"FW,MF",Nacional,Primera Division Paraguay,19-139,2005,16.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,"FW,MF",Nacional,Primera Division Paraguay,19-139,2005,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,py PAR,"FW,MF",Nacional,Primera Division Paraguay,19-139,2005,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"FW,MF",Nacional,Primera Division Paraguay,19-139,2005,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"FW,MF",Nacional,Primera Division Paraguay,19-139,2005,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"FW,MF",Nacional,Primera Division Paraguay,19-139,2005,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,"FW,MF",Nacional,Primera Division Paraguay,19-139,2005,27,"1,525",56,47.1,16.9,21,66,1,6,24,3,1.52,18,19,-1,-0.06,0.47,py PAR,"FW,MF",Nacional,Primera Division Paraguay,19-139,2005,16.9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
104,Víctor Cabañas,py PAR,DF,Cerro Porteño,Primera Division Paraguay,21-243,2003,11,5,547,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,21-243,2003,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,21-243,2003,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,21-243,2003,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,21-243,2003,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,21-243,2003,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,21-243,2003,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,21-243,2003,11,547,50,16.9,6.1,5,77,2,6,27,17,2.27,8,5,3,0.49,-0.17,py PAR,DF,Cerro Porteño,Primera Division Paraguay,21-243,2003,6.1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
105,Enzo Cabrera,py PAR,DF,Cerro Porteño,Primera Division Paraguay,19-170,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,19-170,2005,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,19-170,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,19-170,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,19-170,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,19-170,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,19-170,2005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,py PAR,DF,Cerro Porteño,Primera Division Paraguay,19-170,2005,1,5,5,0.2,0.1,0,0,0,1,5,4,3.0,0,0,0,0.0,-0.64,py PAR,DF,Cerro Porteño,Primera Division Paraguay,19-170,2005,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
